N,P,K,temperature,humidity,ph,rainfall,soil_moisture,sunlight_hours,farm_size,label,yield
65.0824205060754,32.83364890082207,31.54990329647916,14.80567335745896,78.84462620986986,6.9343357137285,45.12084789962608,23.164731737679784,7.62190536483032,77.45733797280919,Barley,2.883
89.04365334890646,39.63778119193802,27.74450522451793,16.198434148236196,66.11178657421176,6.658457131058454,44.70738288053596,29.543056100691267,6.076052230246373,116.87307376761076,Barley,3.657
76.3581177765708,27.599414801062686,22.346555640066292,15.25315767613974,76.78947888319715,6.8238399970591805,82.87575536200373,19.70473491383885,8.864595841989583,89.63370914061875,Barley,3.401
82.17416210045603,34.17581119351529,26.29400093641685,15.220502863515048,79.24866231349567,6.021590232944634,46.964358430414975,17.480192132534007,6.138007926065258,5.138537164813847,Barley,3.072
78.966953163493,26.46751240976502,27.374238126752484,18.155133020147353,71.59959148834025,6.259802804865023,66.03109895427838,39.73171616372686,7.905280952602931,5.693041785149321,Barley,3.308
74.98450458505884,34.38789873571355,27.547043878701317,23.13436793544819,53.09595939699519,6.105853121100645,78.54515669237894,32.686671626028186,6.079533931624866,71.19695316650683,Barley,3.438
75.52679704826087,34.6493232766353,26.873793357372747,19.093018261107154,69.42395482935484,7.412197213164788,63.16615826804646,28.389816102629602,6.213565945380687,38.8614127476542,Barley,3.175
93.79501243877817,25.349079036037388,32.217027238834035,15.664112072054198,73.07951360050357,6.943414270169826,92.64832081162318,26.058264128956097,8.205213131411657,97.58234075650377,Barley,3.304
90.02459006563433,37.10252108900896,34.8575771300101,17.364029799848545,64.85646607906051,6.558027128689175,86.58477764451982,34.85544157612323,8.575238255529035,52.19538943158927,Barley,3.878
90.03484271165989,36.31814311127023,21.54685803253899,23.733187786834367,65.85977238399099,6.4800744015459175,93.73139370977202,31.97014067931615,7.16760503620249,1.5157984328137566,Barley,3.597
98.02428587750225,33.60156832184929,29.47755818254699,17.829791785718157,66.69147481664484,6.439816157547097,59.71987272219496,34.76856712174035,8.374737131177547,95.90220278497151,Barley,4.145
63.64824412194761,32.41630457053872,20.863381400249665,19.143875470208563,71.2205176481728,6.5263725188281185,47.02402098565635,21.97613742680814,6.428975046158508,92.49563708970469,Barley,2.732
63.364272244599896,35.5145369718868,21.091445095462902,22.68418077077463,61.16743403571206,7.059363340734745,44.880926838513986,11.171052460338812,8.438398701772508,115.0066489071957,Barley,2.251
99.44004255291483,36.30067277888412,25.643893782963737,13.085509317082694,76.92863048625573,6.636333013870464,94.38126310568416,43.72530586627867,6.333592446918454,59.90732960231227,Barley,3.991
62.25213102727349,26.782268744021078,21.762893701656573,20.439733927508826,61.564473882465045,7.119067318898135,75.00212590582959,27.46364583194321,6.857136258845582,105.47451655856776,Barley,3.253
68.9438335407781,39.44833809160917,20.182317120347246,24.608424747199308,57.97107529534361,6.110694847103098,73.23125706407924,28.10652755145422,8.907907606857297,63.60055558838045,Barley,3.707
78.18164259071094,34.41337120126095,28.764714678846502,23.715054136382857,63.81153833829867,6.068169570512187,56.85779137553382,42.49208853528468,6.832143548943398,23.00215187985251,Barley,3.452
78.54793619759928,30.30028342039079,28.754841677763082,13.010550280544802,77.23365540579127,6.464291424429492,88.82770118241692,45.903385451211705,8.054193517661638,19.911099029640337,Barley,3.485
97.30913933416053,37.990958342506126,20.678280051592843,12.342770668464276,87.24031952558329,6.5646950503170745,88.63319984690997,17.152923738922976,8.90974319344381,102.26517661052469,Barley,3.664
93.53314818844552,32.030397396924556,26.222292535064977,15.554291935099181,71.1445951021504,7.153481122770765,96.68594379294568,32.72509360066343,8.548942172032234,30.18032103064155,Barley,3.434
98.1620410903489,34.0926195167632,23.42964208255194,20.732108897276138,61.97434885423042,6.927192360686844,61.48976308197043,28.489949703609035,7.56092310271138,93.8055127460585,Barley,3.367
80.80654004447973,37.7827225047781,28.278602581617285,19.29219362996002,63.638705301189525,6.201022842675961,41.72696057880034,29.944226974079353,8.265411767020858,75.3823909120718,Barley,3.275
65.45485902347079,25.21816998501823,25.258813382098957,19.66892992911023,68.64602087341426,6.5883660676495985,66.24849532142375,24.55742964322571,7.541968467479432,95.17924274229723,Barley,3.346
75.8617112928508,34.331300503418106,32.93545563120118,24.343768107549348,46.829676391790116,6.688703634357392,98.80195451712862,32.296721097184204,7.477854281978608,40.04623903814234,Barley,3.115
63.03453312434656,26.933195828659738,21.920687584366586,13.974735015659826,77.65845926792451,6.2082407589741155,78.45248468819287,24.8617470109718,8.690365229718036,57.64536068808753,Barley,2.756
86.70230954084109,27.584798068024448,22.88433528213006,12.531292011464226,72.7683870714226,6.265515726415121,45.322152025423335,16.494452902164824,6.361907613301803,56.0476268943999,Barley,2.68
80.13669083419427,35.35592242944048,20.589682097616485,22.392335185817554,52.98499634715881,6.941850584236361,44.905541916932314,21.86166114264601,8.418603839379184,90.88965347721151,Barley,3.093
67.38084077425509,28.140239850050655,25.55708154187073,18.298798807483276,57.63077553483544,6.693802074199722,84.8482562880254,41.09207863733867,6.110049608671794,30.797077049523327,Barley,3.817
80.46709768462665,32.98170227897973,21.60758017009664,17.81636076870491,69.36132369733336,6.798925899682535,54.54823021808378,18.495162596629978,6.060213593333179,39.23755408660037,Barley,2.605
68.45792027986178,29.912460282668718,21.79643197728877,23.576854649618635,68.39988237104556,7.183756857911007,69.90653193574343,34.44321656221476,6.260760864262271,65.29837752336181,Barley,3.743
77.26638184918718,26.913704541933456,24.256638586980866,16.720069853182256,72.48134849701634,6.968875861997402,74.24669828013472,17.00529242428663,6.305347417861212,18.72847609312092,Barley,3.101
69.83830913538033,27.410220598893336,22.798505360769585,15.706237193020012,71.16115025883694,6.615595240484492,98.94271701451638,26.11956888621473,6.336116706504157,48.421483536466084,Barley,2.989
66.83550349560264,35.02964829886646,33.94063983691379,19.23791760918109,69.7516791802648,6.85741903420485,56.79874561961705,19.66174059873268,6.971037709212731,51.7642178565009,Barley,3.27
80.3044151473782,28.636145986226204,21.722552371088053,19.938060551741223,67.93065786987829,6.231544072911303,68.86840611128905,13.905692485420365,7.597768297654758,6.48319346874345,Barley,2.65
62.53499881891071,39.84940348584918,24.835307674620843,22.528367796110253,57.647278260844644,6.381960982145646,80.89016333343577,33.66253774432889,7.414728565650475,50.116471560546415,Barley,3.846
73.95473066171981,38.94293716371739,32.45929111681593,24.545349838664663,58.954315498364394,7.407510685231557,50.87398396993961,19.03367109329929,6.1994888021003325,90.02441811646179,Barley,3.323
65.59089506505158,36.92900967789835,23.024409800716167,14.127527257254158,74.92248144820063,6.246398696896489,88.87448321388293,33.22088093181629,7.076491452370508,106.51698798530485,Barley,4.019
75.69780429690542,37.24899159207366,26.587023628553276,16.9002775825238,57.73480434180679,7.121414070264377,70.16322340554875,24.62552609166004,6.696638085440452,109.22866925935917,Barley,3.546
96.25888443858187,34.36356993870988,21.75347061062546,24.217817606975174,43.98467997479241,6.9415620796071265,60.09433687942517,28.28099660799701,7.860218267785541,64.85655738701863,Barley,3.331
95.7557033220383,36.82895816836796,22.275123195991267,16.052386881342127,75.29819588911808,6.0502986521036695,74.193381092279,21.33528885426221,8.287376057222072,106.46427861455949,Barley,3.735
64.42526947820829,37.696784376017774,21.912329934979738,17.164734777284774,65.47632596321587,7.1959430486693305,48.99504564092643,29.57350997777882,8.160109609638223,77.9079184661424,Barley,3.055
87.75793777868401,33.140866650213944,23.77698588360429,16.49404791555095,58.93720184169281,6.693008705466199,96.83700037670891,44.3455767838966,6.4600542093482405,71.25200731182218,Barley,4.709
60.72440735283362,38.08185863416227,33.981774237254186,19.346731386659716,65.82055687319583,7.044976235815339,95.34996287063774,25.778049332481533,7.728865080500439,73.73476817699546,Barley,3.507
76.96522685209544,36.04666353437084,34.01550522153522,24.032390667788093,51.610546009987566,7.477261798443502,90.33388518675605,30.166646340453934,6.373988043609801,111.8062182368955,Barley,3.45
83.65101742979718,30.985040558051953,20.82142458233047,16.35756414139671,76.39304648459095,7.204280172897017,40.27792138027617,13.806483772043878,7.612186808813769,111.68668504130882,Barley,2.43
73.85383977463844,30.204298028443414,31.062518721646228,17.878833231567494,65.83631872131038,6.2112855305696995,50.5832191903734,11.786563632531706,7.4951033182184394,50.97510095141735,Barley,2.819
83.22353401112174,34.48396431879296,20.196416848825006,20.62598583621724,67.17566085093293,6.267053950304627,97.66421904816731,30.37930141040715,6.256049004235932,121.02116651294958,Barley,3.16
80.08780041324971,33.930775259800654,21.006147160826412,21.749486115189313,62.389330780304235,6.307709460723011,51.441263239819996,22.81572100827883,6.109649003544285,57.41572799335816,Barley,2.873
91.02110466780042,31.799332521220414,27.8658540399137,17.729915710196966,68.27071622983624,6.601144591312989,73.57841987849307,25.328577002633704,8.585356863040552,114.86931794503339,Barley,3.454
74.93237265119012,29.06117009715331,29.659993148585237,17.313544224275255,73.91239960004435,6.0406439887552255,53.318329715976965,34.49064996661567,6.6932243897642145,81.6341551708556,Barley,3.36
86.10984431407499,28.572741715700896,21.491620891390177,15.161238482992903,74.67826579457886,7.083400397783489,91.34178808637714,28.4718610598135,8.004255409711938,25.045925140518047,Barley,3.781
71.72590921044053,38.445037277816795,20.19502885266104,13.111610901108085,76.97822069167977,6.632136825888747,93.56030266461849,21.761517808291366,8.452330685215323,41.629776845873664,Barley,2.921
83.6117977005923,29.020954612343143,29.36223361773701,17.322351478486127,59.83346985624084,6.828070771277971,66.16759174811901,28.38584191319854,8.290817382479283,17.18369464258979,Barley,3.465
94.73871903591652,32.31146797374271,33.41828340341137,22.398118327315096,57.9813374030127,6.40301603907742,72.49805287965202,27.41444480275961,7.900434659478442,31.457694332827625,Barley,3.61
99.37608722814208,32.88535273454029,22.57518928772455,15.539995244751797,70.03210759028104,6.0275860148212,94.85792839362995,33.577489521083294,6.822165662061618,67.36739929550838,Barley,3.448
86.05681553407457,37.446127055608024,23.09631907640905,12.142945772560246,78.10746516978685,6.90077529065048,79.90220047277532,37.10267610726324,6.5261138358703485,111.0269246986295,Barley,3.065
80.75670821131351,25.704489501625826,22.49425053134119,21.594437013542816,53.771438977917285,6.12419800188769,76.1891265679833,23.661399533098358,6.8660812103121,43.309015188303974,Barley,2.73
88.76183620736981,29.456825734347625,28.49606960445346,18.188655228588296,69.85805903954406,7.098858145815376,52.896422715445404,25.718767270197027,6.093549405183854,31.988098961836915,Barley,3.191
79.85464988804945,33.952642733753336,25.01365836225441,22.021858648695684,61.497085049959075,6.1598973797006575,44.50826690414853,22.406808169385148,8.065207189283209,52.90237333589526,Barley,3.71
69.85608132956428,37.286534765113,31.991238184534687,21.031054121107548,66.0811731795311,6.5414608454100405,45.49492439959805,10.30763268524636,8.751940726386728,16.78440338452701,Barley,2.82
67.40531715354479,33.12851421067537,33.09418753814612,21.518923523324297,65.29375494798519,7.209841721792174,79.52700200264304,35.84304427391772,6.749004026577558,59.519479916132255,Barley,3.675
68.8483776727841,39.81502011994971,34.160890095299195,12.512548547790576,78.55763163833059,6.270863017691,74.07671383315777,29.823855910852625,8.746464892764125,4.316474528848073,Barley,3.06
96.97584781506121,39.56587367748052,34.16399733670151,18.16478481654703,73.25526141352218,7.29306397648397,90.67296391210422,38.74200450560506,6.111022904146478,72.46883785130431,Barley,3.9
69.20035349150812,26.80850328665918,21.154298024438138,21.05175408641582,69.85173021517582,6.0980345111984136,58.91742026983662,18.19821940999149,7.618473877126012,96.03612891520325,Barley,3.215
95.43910992944748,34.23794782273457,23.494392121304507,12.317210160234994,67.37910150540218,7.305148310851395,41.27616465102323,22.74645055328177,8.817203095538689,97.01299097432597,Barley,3.618
99.9173644213335,30.260677231775652,31.5078243339669,17.22510187692015,82.23322573864327,7.310515671279508,99.04500815195772,29.883404137215635,8.304820241593553,50.83467313508187,Barley,4.288
69.55108583073209,26.65711169697092,25.319332364611647,15.734106891503062,67.68826881067548,6.444462180683985,54.0164650629946,24.170014431089932,7.152979941479045,82.57398747364988,Barley,3.148
68.73015551460257,39.249417759253376,31.795175216233282,13.162343030059374,80.8461855427645,7.4170980334371155,68.04409067499219,25.333291223046334,7.840234167632123,20.44643008828351,Barley,3.265
84.30947179515437,32.69032766524763,23.46004717576638,14.294864416071608,76.08292451833432,6.330729313605263,51.18629572865527,18.824291079446983,6.173528029690189,117.65530983701701,Barley,3.364
95.35143539853703,38.916284247928196,34.92361733969653,14.260638239853336,81.7060043041738,7.044030927080689,49.233754380391304,18.99583601674332,8.447499374971853,27.403981093288053,Barley,3.406
83.71759739366813,33.70129311756717,21.37230256096632,23.406991214194946,49.454349367304694,6.398400063883059,47.77089527696825,25.57782965857114,7.965725941917065,66.96494634587529,Barley,3.346
63.479470396456406,31.12679819606048,25.59032775518471,15.376799188884242,71.19835946054243,6.121569323861472,53.21099211698868,38.65479478165872,8.049776290978787,9.429185069247556,Barley,3.475
79.22346309306592,33.886116769892766,32.37021448887724,16.52151970272851,76.69592811632288,7.017024228838595,73.94391783974746,32.809188045523904,8.392278064820784,80.00514792138145,Barley,3.565
94.02326916376967,38.00941301439703,30.62544465072552,22.881173268727736,65.79017090757054,6.927917067322777,85.16299837345846,39.569734792724354,6.475815315879221,106.96181001216397,Barley,3.853
73.40475417036568,36.15262384437412,22.411398440724625,22.633571313547808,60.66656801692344,7.248201266936613,70.44806402565017,29.01917477113148,7.895440581050005,31.689896476739722,Barley,3.338
81.70028515498056,50.79970759431711,91.19381580604575,21.604709582404375,62.92876677041753,7.4259840077179895,80.51232996232116,41.97376141631541,7.8978656794018445,113.16196272317146,Brinjal,25.312
65.04817834734081,54.16344177290563,62.69402405875087,28.7325569026441,51.19244891315929,6.1917661139059135,97.25493106604863,27.983242085910373,8.274789587787067,3.1821777248988883,Brinjal,24.898
51.106177576449866,46.472204382990824,79.54572761618664,31.556111267116897,42.17902481245377,6.047253332563332,119.82747000946267,51.68397322394374,7.2785439067079185,54.90936915860072,Brinjal,25.524
84.68411128907442,44.41539225577521,63.295241824633706,30.207489531120697,44.655691404091215,6.809022428562271,76.39557161989256,33.793381945871616,7.259181950778367,77.59017624720754,Brinjal,24.974
69.87971989813971,45.4843040469734,99.35910591839313,26.140010094725646,52.72856750130098,5.926209408050166,61.86804497307068,28.71793298194228,7.955000476127655,44.86684524872929,Brinjal,25.012
98.40967139573608,43.710510314062425,94.74492671822443,31.648952791876127,52.065450522526966,7.041843689288104,110.68699368701326,40.08381794690577,6.3937346330471625,4.144398144126903,Brinjal,25.902
96.04239239078434,52.33300629041476,91.86149163904705,27.22283527268825,48.38510975134318,5.901049453400674,89.49567280448622,45.42524064930249,6.192626811225402,70.73589537780073,Brinjal,26.055
65.51809794617868,49.10440298163603,60.46482159632403,21.08670331691838,58.34553081711624,6.284987112813369,88.79633008302741,18.216986686748918,8.084945658379628,104.44715625781807,Brinjal,24.549
88.99254944466749,40.792376506967145,79.22027789031316,21.573952676272622,61.46006048342039,6.736311468636238,102.14789823264624,24.093804381394143,7.678946050460742,1.3865042342559954,Brinjal,24.823
54.39332495724167,47.01253862418361,61.328124351654665,21.17867745732531,49.86370685773376,6.293846552403192,67.96294524258361,41.411667259719074,8.401760097327248,24.460049256909222,Brinjal,25.036
58.37412911295349,42.091356806688005,85.45720998174546,30.597135897303517,47.40236478383542,6.918121038901833,112.25814742476513,30.057496042200803,8.142260796397284,97.36989969346772,Brinjal,25.211
54.00574231923376,57.89633312121055,81.90369504614945,32.259466549437406,41.17344225153674,6.4046365690366,98.6146617117915,46.59412926083894,6.244889946091769,7.516833769863155,Brinjal,25.285
62.355161700507324,43.19089360226377,94.87134266368807,23.288209810370667,61.875877231619924,6.817415551001752,89.89174298718834,26.501463484637355,7.666090652812894,87.36790136250835,Brinjal,24.821
59.97712254645725,53.60456484862583,62.887936359167036,20.45978753308709,63.984527907370214,6.015365777022428,87.75737740435898,33.88959561127908,8.228119563599943,51.77111350043751,Brinjal,24.958
67.29674962734815,47.42077525969205,99.50598254944231,20.601637871187236,64.38409031746025,6.377230838379181,103.51545962490819,41.99076042550986,7.460006824274108,106.05918758204967,Brinjal,25.283
63.841389861752575,51.84700657186724,96.49453382466764,23.159932835084998,64.24606708878403,6.745933167126966,97.89361320555123,27.5683897222851,8.147474894046265,110.37495072987817,Brinjal,25.098
58.984155443512094,44.75086649847755,98.85580376166558,22.714654290642347,59.50322870902357,5.994462148806354,112.24499407635068,44.61238661265837,7.3359157650079965,62.59697921636442,Brinjal,25.712
58.17619362925114,47.821630733035214,98.7764928934115,23.872001490516915,47.36651494250433,6.813473329082584,79.5114038534817,25.427168880890367,8.909463135235633,55.2005486997519,Brinjal,24.958
61.8025231673232,41.469934946600254,66.79031620350163,27.796609228340266,57.50302615133841,6.361775047323611,74.92285635525779,24.368994807905388,7.8514349598120905,85.8620730989172,Brinjal,24.493
51.83357134667715,54.72804030131281,86.5521811048722,27.11946313624721,50.51331275609389,7.188340897938394,108.34020917700319,42.74971377614422,6.617523630110305,13.766700455880004,Brinjal,25.353
63.48748057584948,41.1417371217863,81.24678112004128,34.04908538442442,45.917303848214395,6.132312209953501,90.43408852130355,30.545765233446815,6.124718577151176,18.18115476724296,Brinjal,24.915
72.73699278169295,50.311920571585006,79.5538632102768,30.002963863191567,50.07418867428145,5.779302509512625,61.798415392360674,34.754057976929886,6.605560356368845,81.82076202438333,Brinjal,24.724
98.49560230536352,41.87801431578837,86.90408472900505,26.656253289568568,52.20590033211021,6.885251904452329,110.28691737888661,36.60741064819456,8.83384265842207,83.01038955824,Brinjal,26.32
93.44524922393592,51.41219493277659,61.21548238787347,33.964230432604666,41.31151852563102,6.8790535020631225,100.59080314663478,38.18221272931399,7.181593216962476,79.13023898158164,Brinjal,24.852
55.32965151539953,53.15690609206072,99.97654903082666,20.72318058290834,62.45808098778869,7.241506900674518,106.94312904349641,36.87882688307533,7.701048782960004,89.7006457280795,Brinjal,25.057
66.35165807816193,53.351867711271694,92.31383767765034,31.434277021649237,51.48967977509136,7.095627297717269,86.13499888877598,29.19492546832793,7.633467293882548,0.9002364074531888,Brinjal,24.951
66.22929149501351,47.32923069742796,75.84690766437022,30.432008100347932,41.360432942705465,5.975088261748655,82.3951074977604,12.475676775940727,6.681808881789454,9.073477610110702,Brinjal,24.732
80.97451730048073,49.26988087601145,75.19143120716919,32.95000474357738,49.33889494633199,6.538163570272436,88.75091265778386,19.763218906221574,7.740517107681997,64.8737013774402,Brinjal,24.149
80.39525463967223,55.29766523084257,92.51942954864374,30.77184614339742,51.318617709284716,5.9869645931525985,115.6220726877784,38.105470778380635,6.180802170868683,113.45379724596668,Brinjal,25.2
74.29358795931628,45.13553135441016,71.39491607847691,24.609349473894298,54.94099038056848,7.106051795665326,92.34967660051527,38.89276925552133,8.14845202266958,33.24370185370261,Brinjal,24.707
70.67745507626758,42.437721866738954,67.24597398138721,30.216767809474742,48.28542454171617,6.918092523444866,66.41261538568463,16.070872963929297,7.70193665888671,31.29711929020278,Brinjal,24.326
90.2996274887579,51.00453084312524,61.736501314192765,29.497270633910336,52.11930671224634,7.402806684413314,96.09670920877987,32.631011897564875,6.684239315846797,25.901646893745284,Brinjal,25.088
80.54904944254959,48.220569396134096,93.59445211466881,33.50034685097017,34.936265626100024,7.061051030487723,76.48836213288817,23.065714368167587,8.467842955541036,51.558401744246666,Brinjal,24.666
81.19296623382866,49.03535357474458,83.46433852701897,22.52021311617295,61.64162398746609,6.973747489888364,111.7678246525937,33.659888479458644,6.070915758139009,78.00776931927282,Brinjal,25.068
80.35470180443903,50.933948254281404,69.27788384463902,25.86358993858272,54.088563808160124,7.475571040429775,68.18638515340399,47.70922750742047,8.085433662142782,49.204804761073575,Brinjal,26.03
84.62180756621848,59.825119874043764,65.135771578165,21.561644740762496,58.17983896453204,6.948677634257482,94.70321502038455,28.94905492772687,6.2569747487892915,108.57617737027941,Brinjal,24.831
59.59336623593715,46.46743124231041,69.06625608907952,25.32494458747906,55.68458946958886,5.63522512718443,108.0213904693417,28.288619794001548,6.701136245731299,65.65050202266309,Brinjal,24.798
76.64788932756676,46.48667506230751,73.32007652232792,30.04230432797285,52.93348684489698,7.488278722442335,99.71035139096271,46.28990342636139,7.395616836851154,7.491413595827187,Brinjal,25.535
78.1148407938955,59.1525056901076,67.01211769430638,30.350073362309985,48.456047564520496,5.693352899293439,87.02225617549111,19.24996109429555,8.268489986685738,42.327169323258886,Brinjal,25.033
96.35889097397263,44.69284163710907,75.97263663237233,22.28624019995626,63.99684440551304,7.484967004316751,115.62005807545772,45.56034791010342,7.562873931816126,75.77945113885207,Brinjal,25.638
54.456221605800835,55.10540840993616,65.1085393454094,32.391014453787925,48.42302893407086,5.572320761049524,78.18770135671971,36.577266933749215,6.7893377097325285,43.85000427181094,Brinjal,24.238
69.84907585371417,48.94405081009671,84.02377333442469,27.735191415447467,54.67164169675931,7.338783946428835,89.81780897434982,31.73200690066752,7.1418698804297405,106.61076829700541,Brinjal,25.068
93.40283450537251,56.11850800235243,91.60121745228246,24.57018708647061,55.637942121474566,5.847049029973017,101.69706533414771,27.231273045195707,7.0382991796133565,118.4440124407597,Brinjal,25.582
56.62623363709242,57.24028964545245,96.91028762053577,27.305928782284038,55.158703345625256,6.712505875501955,105.88858805417973,34.13626319100255,7.195989083316939,17.94249118988262,Brinjal,24.815
68.37672111457657,41.36344618770987,61.03247627797948,22.02749433732234,61.0959086096669,7.43164432230644,85.94987269980791,34.59862957185531,6.935448399255779,61.54552964995306,Brinjal,24.456
82.0413157345103,44.32076365019199,84.78351819591319,29.753016385972302,47.530648448114626,5.804049706257296,63.680977626640086,24.52967511156576,6.1744913865164275,120.77780944844629,Brinjal,25.261
52.88902804981833,53.90070457717106,99.34715701053653,23.587701563238884,54.57926151757214,6.884322683388264,63.73750788780376,23.827929153984556,7.528266384449369,120.99966628421693,Brinjal,24.843
65.31268103933058,52.47791672583277,81.08165855646607,26.39125075835557,60.91787643534913,5.761420753480399,113.196252914428,24.47168391534848,7.103278052631869,50.393873508075146,Brinjal,24.775
91.37689477834371,54.67228761122804,90.77219574565359,20.165468966429707,60.276187249352155,5.538384553646114,75.58879252470206,7.714030648896657,8.280869469366404,16.81968098203151,Brinjal,24.028
50.60603873219466,44.82402915199083,99.03495019640215,32.02305667824484,45.86326883348319,7.419153288642066,89.27124263558174,31.932798990939474,7.363132003679882,102.53643640675115,Brinjal,24.587
54.90412903921223,49.76482274043556,66.00194658775936,24.8701389033509,55.170101395098015,6.251776570291539,83.66857671420212,43.632293158583586,7.37834030521796,95.34449957500047,Brinjal,24.892
84.4067353043271,48.75206248110784,70.18682488184204,32.61307369138884,50.05851021815431,5.57685269792465,114.1057195281254,52.833598952073174,7.978061766617348,108.6885114028286,Brinjal,25.527
81.83348410836037,52.27867169520124,62.6660816224276,27.776120329178063,54.31804033094979,6.524443841625349,100.8136667525012,27.691919033187077,6.125018701807153,10.478897323114445,Brinjal,24.767
53.56283638826293,40.24216950469775,98.2600559319792,31.062625391885106,47.40788120817328,6.206502817004129,77.79213487725931,38.45370661119602,7.984111833211243,22.647576875731023,Brinjal,24.871
58.70546676670422,41.96791299426795,86.41210878805353,31.46558993332604,51.631342221513236,6.749327137708527,82.91637837917375,23.744968620920936,6.617061786586666,14.914054692158293,Brinjal,24.918
82.19521267705653,50.606042664983164,61.67804893726545,34.52733166391576,44.09364939413874,7.097428383309149,77.56932220205789,29.26523874029851,7.74726797462174,90.8670487785466,Brinjal,24.861
